geo_id,geo_name,tot_pop,white_tot,black_tot,aian_tot,asian_tot,nhopi_tot,other_tot,two_more_tot,latin_tot,median_income
1500000US260992225003,Block Group 3; Census Tract 2225; Macomb County; Michigan,2035,1901,37,0,44,0,0,53,0,74643
1500000US260992228001,Block Group 1; Census Tract 2228; Macomb County; Michigan,1857,1390,212,0,0,0,0,31,224,102303
1500000US260992228002,Block Group 2; Census Tract 2228; Macomb County; Michigan,1318,1016,154,0,74,0,0,74,0,93542
1500000US260992234011,Block Group 1; Census Tract 2234.01; Macomb County; Michigan,2934,2720,96,0,42,0,0,21,55,99871
1500000US260992234012,Block Group 2; Census Tract 2234.01; Macomb County; Michigan,4347,3640,378,0,0,0,0,198,131,145077
1500000US260992234021,Block Group 1; Census Tract 2234.02; Macomb County; Michigan,2144,1970,4,0,55,0,0,10,105,87000
1500000US260992234022,Block Group 2; Census Tract 2234.02; Macomb County; Michigan,2246,1664,371,0,121,0,37,53,0,151076
1500000US260992235001,Block Group 1; Census Tract 2235; Macomb County; Michigan,1556,1475,10,0,47,0,0,18,6,93661
1500000US260992238011,Block Group 1; Census Tract 2238.01; Macomb County; Michigan,2059,1920,0,21,118,0,0,0,0,102813
1500000US260992238012,Block Group 2; Census Tract 2238.01; Macomb County; Michigan,3041,2872,0,0,65,0,0,104,0,157340
1500000US260992238021,Block Group 1; Census Tract 2238.02; Macomb County; Michigan,1917,1466,0,0,377,0,0,74,0,102788
1500000US260992238022,Block Group 2; Census Tract 2238.02; Macomb County; Michigan,2395,2314,0,30,0,0,0,0,51,140000
1500000US260992238023,Block Group 3; Census Tract 2238.02; Macomb County; Michigan,3723,3481,76,0,0,0,0,28,138,147586
1500000US260992238031,Block Group 1; Census Tract 2238.03; Macomb County; Michigan,1052,1050,1,0,0,0,0,0,1,-
1500000US260992238032,Block Group 2; Census Tract 2238.03; Macomb County; Michigan,2309,2256,0,0,0,0,0,0,53,133043
1500000US260992239011,Block Group 1; Census Tract 2239.01; Macomb County; Michigan,1746,1689,0,0,55,0,0,2,0,151250
1500000US260992239012,Block Group 2; Census Tract 2239.01; Macomb County; Michigan,2828,2337,102,0,193,0,9,69,118,149271
1500000US260992239021,Block Group 1; Census Tract 2239.02; Macomb County; Michigan,1446,1308,18,0,70,0,0,17,33,61970
1500000US260992239022,Block Group 2; Census Tract 2239.02; Macomb County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260992239023,Block Group 3; Census Tract 2239.02; Macomb County; Michigan,2270,2193,13,0,25,0,39,0,0,150250
1500000US260992240011,Block Group 1; Census Tract 2240.01; Macomb County; Michigan,2607,2439,43,0,63,0,0,45,17,137549
1500000US260992240012,Block Group 2; Census Tract 2240.01; Macomb County; Michigan,2906,2665,197,0,34,0,0,0,10,168542
1500000US260992240013,Block Group 3; Census Tract 2240.01; Macomb County; Michigan,2433,1394,198,4,422,0,0,257,158,151538
1500000US260992240014,Block Group 4; Census Tract 2240.01; Macomb County; Michigan,1722,1716,0,5,0,0,0,0,1,87463
1500000US260992240021,Block Group 1; Census Tract 2240.02; Macomb County; Michigan,1945,1860,9,0,0,0,15,0,61,137979
1500000US260992240022,Block Group 2; Census Tract 2240.02; Macomb County; Michigan,2520,1861,31,0,74,0,85,237,232,153967
1500000US260992241011,Block Group 1; Census Tract 2241.01; Macomb County; Michigan,1843,1417,297,42,34,0,0,17,36,136406
1500000US260992241012,Block Group 2; Census Tract 2241.01; Macomb County; Michigan,2757,1932,466,0,162,0,0,197,0,91250
1500000US260992241021,Block Group 1; Census Tract 2241.02; Macomb County; Michigan,2215,1960,0,0,49,0,0,41,165,139943
1500000US260992241022,Block Group 2; Census Tract 2241.02; Macomb County; Michigan,2213,1868,28,0,303,0,0,3,11,125625
1500000US260992242011,Block Group 1; Census Tract 2242.01; Macomb County; Michigan,2127,1701,163,0,9,0,0,135,119,139301
1500000US260992242012,Block Group 2; Census Tract 2242.01; Macomb County; Michigan,1471,1359,0,0,55,0,12,0,45,124519
1500000US260992242021,Block Group 1; Census Tract 2242.02; Macomb County; Michigan,2672,2107,469,0,0,0,0,96,0,58960
1500000US260992242022,Block Group 2; Census Tract 2242.02; Macomb County; Michigan,1417,1223,36,0,0,0,0,133,25,73598
1500000US260992242023,Block Group 3; Census Tract 2242.02; Macomb County; Michigan,2145,1317,593,0,20,0,0,39,176,64440
1500000US260992243001,Block Group 1; Census Tract 2243; Macomb County; Michigan,2756,2561,13,0,46,0,0,35,101,116023
1500000US260992243002,Block Group 2; Census Tract 2243; Macomb County; Michigan,2129,1905,21,0,101,0,0,43,59,108250
1500000US260992244001,Block Group 1; Census Tract 2244; Macomb County; Michigan,1952,1753,0,0,52,0,0,41,106,108906
1500000US260992244002,Block Group 2; Census Tract 2244; Macomb County; Michigan,1499,1360,6,0,29,0,0,104,0,118571
1500000US260992244003,Block Group 3; Census Tract 2244; Macomb County; Michigan,1564,1425,0,0,71,0,0,49,19,108352
1500000US260992245001,Block Group 1; Census Tract 2245; Macomb County; Michigan,1718,1677,16,0,0,0,0,25,0,82012
1500000US260992245002,Block Group 2; Census Tract 2245; Macomb County; Michigan,2194,2175,0,0,9,0,0,10,0,74931
1500000US260992246001,Block Group 1; Census Tract 2246; Macomb County; Michigan,1923,1444,387,0,57,0,0,35,0,61700
1500000US260992246002,Block Group 2; Census Tract 2246; Macomb County; Michigan,1032,1027,5,0,0,0,0,0,0,99821
1500000US260992246003,Block Group 3; Census Tract 2246; Macomb County; Michigan,1795,1202,366,0,0,0,0,0,227,77828
1500000US260992246004,Block Group 4; Census Tract 2246; Macomb County; Michigan,1850,1557,158,0,103,0,0,16,16,82083
1500000US260992251001,Block Group 1; Census Tract 2251; Macomb County; Michigan,2346,1997,145,0,25,0,0,165,14,71354
1500000US260992251002,Block Group 2; Census Tract 2251; Macomb County; Michigan,1119,1088,0,0,13,0,0,14,4,80625
1500000US260992252001,Block Group 1; Census Tract 2252; Macomb County; Michigan,810,772,3,0,0,0,14,5,16,107049
1500000US260992252002,Block Group 2; Census Tract 2252; Macomb County; Michigan,1310,1303,0,0,0,0,0,0,7,102212
1500000US260992252003,Block Group 3; Census Tract 2252; Macomb County; Michigan,2690,2291,75,0,134,0,0,134,56,116724
1500000US260992252004,Block Group 4; Census Tract 2252; Macomb County; Michigan,2035,1634,58,0,0,0,0,0,343,136563
1500000US260992253001,Block Group 1; Census Tract 2253; Macomb County; Michigan,1152,918,35,0,72,0,13,44,70,113906
1500000US260992253002,Block Group 2; Census Tract 2253; Macomb County; Michigan,387,375,0,0,0,0,0,0,12,63371
1500000US260992253003,Block Group 3; Census Tract 2253; Macomb County; Michigan,554,497,0,0,0,0,0,0,57,91696
1500000US260992253004,Block Group 4; Census Tract 2253; Macomb County; Michigan,932,810,71,0,0,0,51,0,0,94219
1500000US260992253005,Block Group 5; Census Tract 2253; Macomb County; Michigan,1651,1463,67,0,23,0,0,74,24,45527
1500000US260992254011,Block Group 1; Census Tract 2254.01; Macomb County; Michigan,1818,1688,0,0,95,0,0,0,35,123972
1500000US260992254012,Block Group 2; Census Tract 2254.01; Macomb County; Michigan,1036,937,1,0,31,0,0,45,22,77875
1500000US260992254013,Block Group 3; Census Tract 2254.01; Macomb County; Michigan,1886,1790,0,0,73,0,23,0,0,88542
1500000US260992254021,Block Group 1; Census Tract 2254.02; Macomb County; Michigan,1530,1499,20,11,0,0,0,0,0,155500
1500000US260992254022,Block Group 2; Census Tract 2254.02; Macomb County; Michigan,1591,1497,0,0,73,0,0,0,21,187596
1500000US260992255001,Block Group 1; Census Tract 2255; Macomb County; Michigan,1522,1463,1,0,0,0,58,0,0,112096
1500000US260992255002,Block Group 2; Census Tract 2255; Macomb County; Michigan,1261,1217,0,0,0,0,0,24,20,118000
1500000US260992255003,Block Group 3; Census Tract 2255; Macomb County; Michigan,1392,1282,0,0,99,0,0,11,0,73375
1500000US260992255004,Block Group 4; Census Tract 2255; Macomb County; Michigan,1082,967,0,0,115,0,0,0,0,135515
1500000US260992256001,Block Group 1; Census Tract 2256; Macomb County; Michigan,1588,1284,49,0,42,0,0,151,62,86000
1500000US260992256002,Block Group 2; Census Tract 2256; Macomb County; Michigan,1266,851,344,0,71,0,0,0,0,76944
1500000US260992256003,Block Group 3; Census Tract 2256; Macomb County; Michigan,1412,1170,0,0,69,0,58,0,115,59347
1500000US260992257011,Block Group 1; Census Tract 2257.01; Macomb County; Michigan,1285,864,84,0,44,0,0,121,172,60125
1500000US260992257012,Block Group 2; Census Tract 2257.01; Macomb County; Michigan,1818,1360,13,6,356,0,0,56,27,46687
1500000US260992257013,Block Group 3; Census Tract 2257.01; Macomb County; Michigan,2903,1651,0,93,812,56,9,230,52,72288
1500000US260992257021,Block Group 1; Census Tract 2257.02; Macomb County; Michigan,532,463,0,0,12,0,0,13,44,89028
1500000US260992257022,Block Group 2; Census Tract 2257.02; Macomb County; Michigan,762,693,0,0,7,0,11,40,11,65844
1500000US260992258001,Block Group 1; Census Tract 2258; Macomb County; Michigan,1892,1234,21,0,238,44,24,96,235,81646
1500000US260992258002,Block Group 2; Census Tract 2258; Macomb County; Michigan,2171,1639,229,0,73,0,0,0,230,42209
1500000US260992258003,Block Group 3; Census Tract 2258; Macomb County; Michigan,1730,1178,12,0,484,0,0,56,0,103828
1500000US260992258004,Block Group 4; Census Tract 2258; Macomb County; Michigan,1696,1559,17,0,11,0,0,109,0,133672
1500000US260992258005,Block Group 5; Census Tract 2258; Macomb County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260992259001,Block Group 1; Census Tract 2259; Macomb County; Michigan,2447,2311,43,0,53,0,0,16,24,81750
1500000US260992259002,Block Group 2; Census Tract 2259; Macomb County; Michigan,1392,1368,0,0,0,0,17,0,7,70862
1500000US260992259003,Block Group 3; Census Tract 2259; Macomb County; Michigan,1461,1215,0,0,10,0,0,236,0,108724
1500000US260992261011,Block Group 1; Census Tract 2261.01; Macomb County; Michigan,1907,1650,0,0,32,0,0,153,72,170430
1500000US260992261012,Block Group 2; Census Tract 2261.01; Macomb County; Michigan,1478,1368,0,0,80,0,0,30,0,164500
1500000US260992261021,Block Group 1; Census Tract 2261.02; Macomb County; Michigan,2615,2431,5,0,125,0,0,15,39,112949
1500000US260992261022,Block Group 2; Census Tract 2261.02; Macomb County; Michigan,1760,1530,0,0,43,0,0,43,144,187730
1500000US260992264001,Block Group 1; Census Tract 2264; Macomb County; Michigan,2517,2181,24,0,112,0,0,123,77,122031
1500000US260992267001,Block Group 1; Census Tract 2267; Macomb County; Michigan,1030,831,99,0,55,0,0,33,12,76442
1500000US260992267002,Block Group 2; Census Tract 2267; Macomb County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260992267003,Block Group 3; Census Tract 2267; Macomb County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260992267004,Block Group 4; Census Tract 2267; Macomb County; Michigan,1880,1701,20,0,0,0,0,14,145,54911
1500000US260992267005,Block Group 5; Census Tract 2267; Macomb County; Michigan,7,4,3,0,0,0,0,0,0,-
1500000US260992267006,Block Group 6; Census Tract 2267; Macomb County; Michigan,1366,1091,34,8,25,0,0,198,10,87250
1500000US260992267007,Block Group 7; Census Tract 2267; Macomb County; Michigan,600,569,0,0,31,0,0,0,0,71196
1500000US260992270001,Block Group 1; Census Tract 2270; Macomb County; Michigan,2103,1947,0,0,102,0,0,53,1,68685
1500000US260992270002,Block Group 2; Census Tract 2270; Macomb County; Michigan,1204,941,0,0,175,0,0,0,88,151316
1500000US260992270003,Block Group 3; Census Tract 2270; Macomb County; Michigan,1575,1472,75,0,0,0,15,13,0,122188
1500000US260992270004,Block Group 4; Census Tract 2270; Macomb County; Michigan,2221,2059,0,0,59,0,0,49,54,166964
1500000US260992273001,Block Group 1; Census Tract 2273; Macomb County; Michigan,1707,1519,0,0,1,0,0,145,42,126667
1500000US260992273002,Block Group 2; Census Tract 2273; Macomb County; Michigan,862,759,85,0,18,0,0,0,0,36411
1500000US260992273003,Block Group 3; Census Tract 2273; Macomb County; Michigan,2116,1531,401,0,139,0,0,22,23,101250
1500000US260992280001,Block Group 1; Census Tract 2280; Macomb County; Michigan,981,858,20,0,71,0,0,26,6,94375
1500000US260992280002,Block Group 2; Census Tract 2280; Macomb County; Michigan,1300,993,128,0,119,0,0,30,30,48190
1500000US260992280003,Block Group 3; Census Tract 2280; Macomb County; Michigan,1254,948,11,5,136,0,122,7,25,51016
1500000US260992281001,Block Group 1; Census Tract 2281; Macomb County; Michigan,711,536,23,0,0,0,0,0,152,46719
1500000US260992281002,Block Group 2; Census Tract 2281; Macomb County; Michigan,949,757,52,0,0,0,0,73,67,47192
1500000US260992300001,Block Group 1; Census Tract 2300; Macomb County; Michigan,1339,1266,0,0,21,0,0,52,0,102052
1500000US260992300002,Block Group 2; Census Tract 2300; Macomb County; Michigan,1880,1784,32,0,19,0,0,8,37,41289
1500000US260992300003,Block Group 3; Census Tract 2300; Macomb County; Michigan,1522,992,464,0,38,0,0,11,17,28571
1500000US260992300004,Block Group 4; Census Tract 2300; Macomb County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260992302001,Block Group 1; Census Tract 2302; Macomb County; Michigan,683,636,13,2,8,0,0,12,12,118690
1500000US260992302002,Block Group 2; Census Tract 2302; Macomb County; Michigan,1271,1195,0,0,53,0,0,8,15,102643
1500000US260992302003,Block Group 3; Census Tract 2302; Macomb County; Michigan,1088,919,0,0,135,0,0,34,0,122719
1500000US260992302004,Block Group 4; Census Tract 2302; Macomb County; Michigan,1984,1791,3,0,114,0,0,26,50,99654
1500000US260992303001,Block Group 1; Census Tract 2303; Macomb County; Michigan,2181,2022,53,17,10,0,0,78,1,59205
1500000US260992303002,Block Group 2; Census Tract 2303; Macomb County; Michigan,903,821,0,0,7,0,0,12,63,73929
1500000US260992303003,Block Group 3; Census Tract 2303; Macomb County; Michigan,1479,1323,65,0,29,0,0,50,12,71164
1500000US260992304001,Block Group 1; Census Tract 2304; Macomb County; Michigan,1921,1467,11,0,6,0,0,122,315,81986
1500000US260992304002,Block Group 2; Census Tract 2304; Macomb County; Michigan,1005,971,0,0,13,0,0,21,0,96250
1500000US260992304003,Block Group 3; Census Tract 2304; Macomb County; Michigan,631,563,10,19,0,0,0,39,0,79457
1500000US260992305011,Block Group 1; Census Tract 2305.01; Macomb County; Michigan,1264,1012,141,0,81,0,0,30,0,35848
1500000US260992305012,Block Group 2; Census Tract 2305.01; Macomb County; Michigan,1747,1275,180,0,0,0,0,62,230,49567
1500000US260992305013,Block Group 3; Census Tract 2305.01; Macomb County; Michigan,1116,968,112,0,0,0,0,21,15,46359
1500000US260992305021,Block Group 1; Census Tract 2305.02; Macomb County; Michigan,105,105,0,0,0,0,0,0,0,-
1500000US260992305022,Block Group 2; Census Tract 2305.02; Macomb County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260992306021,Block Group 1; Census Tract 2306.02; Macomb County; Michigan,2781,2023,0,0,611,0,0,96,51,91957
1500000US260992306022,Block Group 2; Census Tract 2306.02; Macomb County; Michigan,1891,1218,4,0,632,0,0,25,12,118393
1500000US260992306023,Block Group 3; Census Tract 2306.02; Macomb County; Michigan,2100,1557,0,0,543,0,0,0,0,88438
1500000US260992306031,Block Group 1; Census Tract 2306.03; Macomb County; Michigan,984,793,0,7,51,2,0,98,33,100417
1500000US260992306032,Block Group 2; Census Tract 2306.03; Macomb County; Michigan,959,868,12,4,65,0,0,0,10,86250
1500000US260992306033,Block Group 3; Census Tract 2306.03; Macomb County; Michigan,1860,1506,93,0,251,0,0,0,10,50410
1500000US260992306041,Block Group 1; Census Tract 2306.04; Macomb County; Michigan,1585,1095,0,0,415,0,0,0,75,168712
1500000US260992306042,Block Group 2; Census Tract 2306.04; Macomb County; Michigan,1743,1401,91,0,145,0,0,54,52,77266
1500000US260992307001,Block Group 1; Census Tract 2307; Macomb County; Michigan,1172,948,16,0,150,0,0,52,6,70500
1500000US260992307002,Block Group 2; Census Tract 2307; Macomb County; Michigan,2966,2575,54,0,276,0,0,61,0,98750
1500000US260992307003,Block Group 3; Census Tract 2307; Macomb County; Michigan,1127,959,0,0,127,0,0,41,0,76000
1500000US260992308001,Block Group 1; Census Tract 2308; Macomb County; Michigan,2530,1569,363,0,0,0,69,424,105,60475
1500000US260992308002,Block Group 2; Census Tract 2308; Macomb County; Michigan,1499,1155,48,0,172,0,0,72,52,89186
1500000US260992308003,Block Group 3; Census Tract 2308; Macomb County; Michigan,1383,1229,29,0,70,0,0,55,0,77500
1500000US260992309011,Block Group 1; Census Tract 2309.01; Macomb County; Michigan,842,831,0,0,0,0,0,11,0,88594
1500000US260992309012,Block Group 2; Census Tract 2309.01; Macomb County; Michigan,1447,1382,5,0,13,0,0,47,0,68269
1500000US260992309013,Block Group 3; Census Tract 2309.01; Macomb County; Michigan,871,871,0,0,0,0,0,0,0,111012
1500000US260992309014,Block Group 4; Census Tract 2309.01; Macomb County; Michigan,1707,1640,39,28,0,0,0,0,0,78694
1500000US260992309021,Block Group 1; Census Tract 2309.02; Macomb County; Michigan,1788,1463,157,0,0,0,0,71,97,111568
1500000US260992309022,Block Group 2; Census Tract 2309.02; Macomb County; Michigan,917,539,336,0,14,0,0,28,0,-
1500000US260992310001,Block Group 1; Census Tract 2310; Macomb County; Michigan,1636,1420,96,0,82,0,0,38,0,114250
1500000US260992310002,Block Group 2; Census Tract 2310; Macomb County; Michigan,1096,886,44,6,99,0,0,4,57,50931
1500000US260992310003,Block Group 3; Census Tract 2310; Macomb County; Michigan,1521,1281,111,0,49,0,0,80,0,66159
1500000US260992311001,Block Group 1; Census Tract 2311; Macomb County; Michigan,1853,1454,134,0,107,0,0,158,0,99671
1500000US260992311002,Block Group 2; Census Tract 2311; Macomb County; Michigan,1920,1152,183,0,426,0,14,17,128,48369
1500000US260992312001,Block Group 1; Census Tract 2312; Macomb County; Michigan,989,567,246,0,22,0,21,20,113,59464
1500000US260992312002,Block Group 2; Census Tract 2312; Macomb County; Michigan,1535,1019,19,0,204,0,0,169,124,98352
1500000US260992312003,Block Group 3; Census Tract 2312; Macomb County; Michigan,1295,1129,20,0,50,0,0,96,0,73250
1500000US260992314001,Block Group 1; Census Tract 2314; Macomb County; Michigan,2172,1641,25,0,253,0,0,250,3,61702
1500000US260992314002,Block Group 2; Census Tract 2314; Macomb County; Michigan,1858,1551,0,0,186,0,0,121,0,80821
1500000US260992314003,Block Group 3; Census Tract 2314; Macomb County; Michigan,1568,1419,74,14,15,0,0,46,0,62258
1500000US260992315001,Block Group 1; Census Tract 2315; Macomb County; Michigan,1472,1221,0,0,251,0,0,0,0,75231
1500000US260992315002,Block Group 2; Census Tract 2315; Macomb County; Michigan,1951,1812,0,0,58,0,32,49,0,64599
1500000US260992315003,Block Group 3; Census Tract 2315; Macomb County; Michigan,1786,1432,70,0,183,0,0,34,67,87639
1500000US260992316001,Block Group 1; Census Tract 2316; Macomb County; Michigan,1605,1163,167,1,237,0,0,26,11,42813
1500000US260992316002,Block Group 2; Census Tract 2316; Macomb County; Michigan,2433,1953,32,0,310,0,0,19,119,85565
1500000US260992316003,Block Group 3; Census Tract 2316; Macomb County; Michigan,1152,728,188,0,105,0,111,0,20,80658
1500000US260992317001,Block Group 1; Census Tract 2317; Macomb County; Michigan,1351,1248,27,0,48,0,0,28,0,85208
1500000US260992317002,Block Group 2; Census Tract 2317; Macomb County; Michigan,1325,820,186,51,200,0,0,67,1,108194
1500000US260992317003,Block Group 3; Census Tract 2317; Macomb County; Michigan,2437,2050,1,0,357,0,0,29,0,88125
1500000US260992317004,Block Group 4; Census Tract 2317; Macomb County; Michigan,1009,844,8,0,146,0,0,10,1,85192
1500000US260992318001,Block Group 1; Census Tract 2318; Macomb County; Michigan,1552,1058,357,0,131,0,0,0,6,47976
1500000US260992318002,Block Group 2; Census Tract 2318; Macomb County; Michigan,1647,1217,22,0,214,0,0,67,127,79531
1500000US260992318003,Block Group 3; Census Tract 2318; Macomb County; Michigan,1282,1167,52,1,0,0,0,62,0,94919
1500000US260992319001,Block Group 1; Census Tract 2319; Macomb County; Michigan,2150,1790,48,0,149,0,0,50,113,79375
1500000US260992319002,Block Group 2; Census Tract 2319; Macomb County; Michigan,633,469,18,0,135,0,0,0,11,98224
1500000US260992319003,Block Group 3; Census Tract 2319; Macomb County; Michigan,1543,1296,12,0,136,0,0,99,0,102542
1500000US260992319004,Block Group 4; Census Tract 2319; Macomb County; Michigan,2254,2122,4,0,61,0,0,45,22,60304
1500000US260992320001,Block Group 1; Census Tract 2320; Macomb County; Michigan,2424,1951,268,0,139,7,0,47,12,77727
1500000US260992320002,Block Group 2; Census Tract 2320; Macomb County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260992321001,Block Group 1; Census Tract 2321; Macomb County; Michigan,695,529,73,0,21,0,0,72,0,79781
1500000US260992321002,Block Group 2; Census Tract 2321; Macomb County; Michigan,905,452,112,0,341,0,0,0,0,49219
1500000US260992321003,Block Group 3; Census Tract 2321; Macomb County; Michigan,2133,1585,232,3,313,0,0,0,0,164705
1500000US260992321004,Block Group 4; Census Tract 2321; Macomb County; Michigan,1065,998,0,0,66,0,0,0,1,50543
1500000US260992321005,Block Group 5; Census Tract 2321; Macomb County; Michigan,1489,957,426,0,94,0,0,7,5,46887
1500000US260992322001,Block Group 1; Census Tract 2322; Macomb County; Michigan,641,557,84,0,0,0,0,0,0,46750
1500000US260992322002,Block Group 2; Census Tract 2322; Macomb County; Michigan,1301,1011,0,0,265,0,0,25,0,66287
1500000US260992322003,Block Group 3; Census Tract 2322; Macomb County; Michigan,1204,1001,161,0,24,0,0,18,0,58929
1500000US260992322004,Block Group 4; Census Tract 2322; Macomb County; Michigan,629,394,193,0,0,0,0,42,0,38261
1500000US260992322005,Block Group 5; Census Tract 2322; Macomb County; Michigan,1260,524,359,0,322,0,0,55,0,68872
1500000US260992323011,Block Group 1; Census Tract 2323.01; Macomb County; Michigan,984,889,42,0,17,0,0,36,0,31756
1500000US260992323012,Block Group 2; Census Tract 2323.01; Macomb County; Michigan,1374,1365,0,0,0,0,0,8,1,79205
1500000US260992323013,Block Group 3; Census Tract 2323.01; Macomb County; Michigan,2255,1607,155,0,238,0,0,58,197,63988
1500000US260992324001,Block Group 1; Census Tract 2324; Macomb County; Michigan,2004,1661,0,0,288,0,0,12,43,70486
1500000US260992324002,Block Group 2; Census Tract 2324; Macomb County; Michigan,795,647,53,0,92,0,0,3,0,77524
1500000US260992324003,Block Group 3; Census Tract 2324; Macomb County; Michigan,2062,1164,170,0,645,0,56,27,0,92381
1500000US260992324004,Block Group 4; Census Tract 2324; Macomb County; Michigan,962,446,0,0,466,0,0,50,0,76707
1500000US260992325001,Block Group 1; Census Tract 2325; Macomb County; Michigan,2963,2101,482,0,120,0,0,60,200,119271
1500000US260992325002,Block Group 2; Census Tract 2325; Macomb County; Michigan,1570,1334,215,0,0,0,0,7,14,115417
1500000US260992330001,Block Group 1; Census Tract 2330; Macomb County; Michigan,1917,1526,240,0,62,0,0,78,11,66750
1500000US260992330002,Block Group 2; Census Tract 2330; Macomb County; Michigan,1955,1912,23,0,0,0,0,20,0,170069
1500000US260992330003,Block Group 3; Census Tract 2330; Macomb County; Michigan,1861,1621,51,0,37,0,0,130,22,106400
1500000US260992400001,Block Group 1; Census Tract 2400; Macomb County; Michigan,749,288,0,5,0,0,0,90,366,-
1500000US260992400002,Block Group 2; Census Tract 2400; Macomb County; Michigan,1461,554,765,0,0,0,0,67,75,23268
1500000US260992400003,Block Group 3; Census Tract 2400; Macomb County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260992400004,Block Group 4; Census Tract 2400; Macomb County; Michigan,1635,952,371,3,0,0,0,117,192,56591
1500000US260992403001,Block Group 1; Census Tract 2403; Macomb County; Michigan,2042,1289,0,27,0,0,0,689,37,84615
1500000US260992403002,Block Group 2; Census Tract 2403; Macomb County; Michigan,810,715,0,0,0,0,0,25,70,96063
1500000US260992403003,Block Group 3; Census Tract 2403; Macomb County; Michigan,1041,848,135,0,0,0,0,28,30,31302
1500000US260992404001,Block Group 1; Census Tract 2404; Macomb County; Michigan,1673,1359,240,0,0,0,0,68,6,70096
1500000US260992404002,Block Group 2; Census Tract 2404; Macomb County; Michigan,1869,1287,326,0,0,0,0,242,14,97788
1500000US260992404003,Block Group 3; Census Tract 2404; Macomb County; Michigan,1208,1198,0,0,0,0,0,0,10,85791
1500000US260992404004,Block Group 4; Census Tract 2404; Macomb County; Michigan,396,352,0,0,0,0,0,32,12,-
1500000US260992405001,Block Group 1; Census Tract 2405; Macomb County; Michigan,1726,1130,361,0,0,0,0,210,25,56453
1500000US260992405002,Block Group 2; Census Tract 2405; Macomb County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260992405003,Block Group 3; Census Tract 2405; Macomb County; Michigan,1099,1024,49,15,1,0,0,0,10,108214
1500000US260992406011,Block Group 1; Census Tract 2406.01; Macomb County; Michigan,1152,986,0,0,62,0,0,17,87,59985
1500000US260992406012,Block Group 2; Census Tract 2406.01; Macomb County; Michigan,2394,1567,299,0,184,0,0,344,0,74940
1500000US260992406021,Block Group 1; Census Tract 2406.02; Macomb County; Michigan,984,892,16,0,0,0,12,64,0,96953
1500000US260992406022,Block Group 2; Census Tract 2406.02; Macomb County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260992406023,Block Group 3; Census Tract 2406.02; Macomb County; Michigan,2094,1991,46,0,0,0,0,57,0,95869
1500000US260992407001,Block Group 1; Census Tract 2407; Macomb County; Michigan,1740,1422,163,0,0,0,0,142,13,115893
1500000US260992407002,Block Group 2; Census Tract 2407; Macomb County; Michigan,1416,1249,21,0,21,0,0,93,32,112950
1500000US260992407003,Block Group 3; Census Tract 2407; Macomb County; Michigan,1156,959,39,0,0,0,0,119,39,107841
1500000US260992408011,Block Group 1; Census Tract 2408.01; Macomb County; Michigan,1571,1339,226,0,0,0,0,6,0,74938
1500000US260992408021,Block Group 1; Census Tract 2408.02; Macomb County; Michigan,969,526,284,8,40,0,0,111,0,55246
1500000US260992408022,Block Group 2; Census Tract 2408.02; Macomb County; Michigan,2280,1571,651,0,0,0,0,0,58,58899
1500000US260992408023,Block Group 3; Census Tract 2408.02; Macomb County; Michigan,1460,551,599,0,310,0,0,0,0,43739
1500000US260992409001,Block Group 1; Census Tract 2409; Macomb County; Michigan,536,446,27,0,0,0,0,41,22,70417
1500000US260992409002,Block Group 2; Census Tract 2409; Macomb County; Michigan,1524,1208,82,0,20,0,0,203,11,98095
1500000US260992410001,Block Group 1; Census Tract 2410; Macomb County; Michigan,857,483,351,0,0,0,0,0,23,38448
1500000US260992410002,Block Group 2; Census Tract 2410; Macomb County; Michigan,1533,647,663,0,10,0,0,194,19,68852
1500000US260992410003,Block Group 3; Census Tract 2410; Macomb County; Michigan,1181,523,468,0,172,0,0,0,18,40714
1500000US260992410004,Block Group 4; Census Tract 2410; Macomb County; Michigan,848,726,16,0,11,0,0,54,41,69970
1500000US260992412001,Block Group 1; Census Tract 2412; Macomb County; Michigan,992,642,341,0,0,0,0,9,0,71029
1500000US260992412002,Block Group 2; Census Tract 2412; Macomb County; Michigan,709,599,0,0,0,0,0,110,0,68250
1500000US260992412003,Block Group 3; Census Tract 2412; Macomb County; Michigan,1777,1398,244,0,0,0,0,37,98,48151
1500000US260992412004,Block Group 4; Census Tract 2412; Macomb County; Michigan,1451,1166,284,0,1,0,0,0,0,69444
1500000US260992413001,Block Group 1; Census Tract 2413; Macomb County; Michigan,1119,855,48,0,33,0,0,24,159,59132
1500000US260992413002,Block Group 2; Census Tract 2413; Macomb County; Michigan,1577,959,542,0,6,0,0,41,29,76429
1500000US260992414001,Block Group 1; Census Tract 2414; Macomb County; Michigan,1702,1534,76,0,0,0,0,0,92,101458
